date,start_code,end_code,search_unspecified
2023-06-21,1800076,1800081,3130.0
2023-06-22,1800076,1800081,3018.0
2023-06-23,1800076,1800081,2703.0
2023-06-24,1800076,1800081,3135.0
2023-06-25,1800076,1800081,3327.0
2023-06-26,1800076,1800081,3348.0
2023-06-27,1800076,1800081,3430.0
2023-06-28,1800076,1800081,3299.0
2023-06-29,1800076,1800081,2592.0
2023-06-30,1800076,1800081,2726.0
2023-07-01,1800076,1800081,2875.0
2023-07-02,1800076,1800081,2342.0
2023-07-03,1800076,1800081,2187.0
2023-07-04,1800076,1800081,2296.0
2023-07-05,1800076,1800081,2109.0
2023-07-06,1800076,1800081,1983.0
2023-07-07,1800076,1800081,2001.0
2023-07-08,1800076,1800081,2038.0
2023-07-09,1800076,1800081,2272.0
2023-07-10,1800076,1800081,2290.0
2023-07-11,1800076,1800081,2497.0
2023-07-12,1800076,1800081,2504.0
2023-07-13,1800076,1800081,2231.0
2023-07-14,1800076,1800081,2547.0
2023-07-15,1800076,1800081,2450.0
2023-07-16,1800076,1800081,3002.0
2023-07-17,1800076,1800081,2927.0
2023-07-18,1800076,1800081,2485.0
2023-07-19,1800076,1800081,2319.0
2023-07-20,1800076,1800081,2226.0
2023-07-21,1800076,1800081,2338.0
2023-07-22,1800076,1800081,2560.0
2023-07-23,1800076,1800081,2695.0
2023-07-24,1800076,1800081,2886.0
2023-07-25,1800076,1800081,2991.0
2023-07-26,1800076,1800081,2847.0
2023-07-27,1800076,1800081,2465.0
2023-07-28,1800076,1800081,2908.0
2023-07-29,1800076,1800081,2727.0
2023-07-30,1800076,1800081,2800.0
2023-07-31,1800076,1800081,3171.0
2023-04-01,1800081,1800076,2187.0
2023-04-02,1800081,1800076,2071.0
2023-04-03,1800081,1800076,2350.0
2023-04-04,1800081,1800076,1979.0
2023-04-05,1800081,1800076,2140.0
2023-04-06,1800081,1800076,1907.0
2023-04-07,1800081,1800076,2125.0
2023-04-08,1800081,1800076,1660.0
2023-04-09,1800081,1800076,2170.0
2023-04-10,1800081,1800076,2153.0
2023-04-11,1800081,1800076,2006.0
2023-04-12,1800081,1800076,2091.0
2023-04-13,1800081,1800076,1887.0
2023-04-14,1800081,1800076,1903.0
2023-04-15,1800081,1800076,1863.0
2023-04-16,1800081,1800076,2081.0
2023-04-17,1800081,1800076,2139.0
2023-04-18,1800081,1800076,1954.0
2023-04-19,1800081,1800076,2036.0
2023-04-20,1800081,1800076,1981.0
2023-04-21,1800081,1800076,2012.0
2023-04-22,1800081,1800076,1885.0
2023-04-23,1800081,1800076,1921.0
2023-04-24,1800081,1800076,2465.0
2023-04-25,1800081,1800076,1989.0
2023-04-26,1800081,1800076,2069.0
2023-04-27,1800081,1800076,1991.0
2023-04-28,1800081,1800076,2183.0
2023-04-29,1800081,1800076,2298.0
2023-04-30,1800081,1800076,2335.0
2023-05-01,1800081,1800076,2677.0
2023-05-02,1800081,1800076,2718.0
2023-05-03,1800081,1800076,3430.0
2023-05-04,1800081,1800076,3442.0
2023-05-05,1800081,1800076,3649.0
2023-05-06,1800081,1800076,3786.0
2023-05-07,1800081,1800076,3415.0
2023-05-08,1800081,1800076,2831.0
2023-05-09,1800081,1800076,2234.0
2023-05-10,1800081,1800076,1764.0
2023-05-11,1800081,1800076,1664.0
2023-05-12,1800081,1800076,1755.0
2023-05-13,1800081,1800076,1704.0
2023-05-14,1800081,1800076,1665.0
2023-05-15,1800081,1800076,1927.0
2023-05-16,1800081,1800076,1969.0
2023-05-17,1800081,1800076,1841.0
2023-05-18,1800081,1800076,1467.0
2023-05-19,1800081,1800076,1677.0
2023-05-20,1800081,1800076,1772.0
2023-05-21,1800081,1800076,1698.0
2023-05-22,1800081,1800076,1978.0
2023-05-23,1800081,1800076,1804.0
2023-05-24,1800081,1800076,1833.0
2023-05-25,1800081,1800076,1606.0
2023-05-26,1800081,1800076,1708.0
2023-05-27,1800081,1800076,1843.0
2023-05-28,1800081,1800076,1842.0
2023-05-29,1800081,1800076,2017.0
2023-05-30,1800081,1800076,1859.0
2023-05-31,1800081,1800076,1756.0
2023-06-01,1800081,1800076,1622.0
2023-06-02,1800081,1800076,1447.0
2023-06-03,1800081,1800076,1779.0
2023-06-04,1800081,1800076,2016.0
2023-06-05,1800081,1800076,1994.0
2023-06-06,1800081,1800076,1793.0
2023-06-07,1800081,1800076,1865.0
2023-06-08,1800081,1800076,1699.0
2023-06-09,1800081,1800076,1700.0
2023-06-10,1800081,1800076,1633.0
2023-06-11,1800081,1800076,1786.0
2023-06-12,1800081,1800076,1997.0
2023-06-13,1800081,1800076,1861.0
2023-06-14,1800081,1800076,1603.0
2023-06-15,1800081,1800076,1537.0
2023-06-16,1800081,1800076,1466.0
2023-06-17,1800081,1800076,1813.0
2023-06-18,1800081,1800076,1887.0
2023-06-19,1800081,1800076,2402.0
2023-06-20,1800081,1800076,2039.0
2023-06-21,1800081,1800076,1698.0
2023-06-22,1800081,1800076,1839.0
2023-06-23,1800081,1800076,1751.0
2023-06-24,1800081,1800076,1852.0
2023-06-25,1800081,1800076,1954.0
2023-06-26,1800081,1800076,1980.0
2023-06-27,1800081,1800076,2174.0
2023-06-28,1800081,1800076,1875.0
2023-06-29,1800081,1800076,1591.0
2023-06-30,1800081,1800076,1595.0
2023-07-01,1800081,1800076,1665.0
2023-07-02,1800081,1800076,1137.0
2023-07-03,1800081,1800076,1441.0
2023-07-04,1800081,1800076,1396.0
2023-07-05,1800081,1800076,1232.0
2023-07-06,1800081,1800076,1172.0
2023-07-07,1800081,1800076,1284.0
2023-07-08,1800081,1800076,1167.0
2023-07-09,1800081,1800076,1341.0
2023-07-10,1800081,1800076,1410.0
2023-07-11,1800081,1800076,1276.0
2023-07-12,1800081,1800076,1357.0
2023-07-13,1800081,1800076,1343.0
2023-07-14,1800081,1800076,1364.0
2023-07-15,1800081,1800076,1418.0
2023-07-16,1800081,1800076,1431.0
2023-07-17,1800081,1800076,1756.0
2023-07-18,1800081,1800076,1786.0
2023-07-19,1800081,1800076,1391.0
2023-07-20,1800081,1800076,1249.0
2023-07-21,1800081,1800076,1177.0
2023-07-22,1800081,1800076,1237.0
2023-07-23,1800081,1800076,1348.0
2023-07-24,1800081,1800076,1421.0
2023-07-25,1800081,1800076,1574.0
2023-07-26,1800081,1800076,1383.0
2023-07-27,1800081,1800076,1273.0
2023-07-28,1800081,1800076,1362.0
2023-07-29,1800081,1800076,1405.0
2023-07-30,1800081,1800076,1411.0
2023-07-31,1800081,1800076,1643.0
2023-04-01,1800081,1800086,3216.0
2023-04-02,1800081,1800086,3229.0
2023-04-03,1800081,1800086,3224.0
2023-04-04,1800081,1800086,2964.0
2023-04-05,1800081,1800086,3228.0
2023-04-06,1800081,1800086,2879.0
2023-04-07,1800081,1800086,2678.0
2023-04-08,1800081,1800086,2688.0
2023-04-09,1800081,1800086,3066.0
2023-04-10,1800081,1800086,2711.0
2023-04-11,1800081,1800086,2709.0
2023-04-12,1800081,1800086,2883.0
2023-04-13,1800081,1800086,2940.0
2023-04-14,1800081,1800086,2639.0
2023-04-15,1800081,1800086,2660.0
2023-04-16,1800081,1800086,3023.0
2023-04-17,1800081,1800086,2988.0
2023-04-18,1800081,1800086,2992.0
2023-04-19,1800081,1800086,2991.0
2023-04-20,1800081,1800086,2905.0
2023-04-21,1800081,1800086,2899.0
2023-04-22,1800081,1800086,2965.0
2023-04-23,1800081,1800086,3131.0
2023-04-24,1800081,1800086,3442.0
2023-04-25,1800081,1800086,2934.0
2023-04-26,1800081,1800086,2912.0
2023-04-27,1800081,1800086,3120.0
2023-04-28,1800081,1800086,3358.0
2023-04-29,1800081,1800086,3754.0
2023-04-30,1800081,1800086,4016.0
2023-05-01,1800081,1800086,3801.0
2023-05-02,1800081,1800086,4420.0
2023-05-03,1800081,1800086,5413.0
2023-05-04,1800081,1800086,5659.0
2023-05-05,1800081,1800086,4389.0
2023-05-06,1800081,1800086,3820.0
2023-05-07,1800081,1800086,3328.0
2023-05-08,1800081,1800086,3428.0
2023-05-09,1800081,1800086,3189.0
2023-05-10,1800081,1800086,2757.0
2023-05-11,1800081,1800086,2671.0
2023-05-12,1800081,1800086,2568.0
2023-05-13,1800081,1800086,2454.0
2023-05-14,1800081,1800086,2496.0
2023-05-15,1800081,1800086,2582.0
2023-05-16,1800081,1800086,2823.0
2023-05-17,1800081,1800086,2765.0
2023-05-18,1800081,1800086,2511.0
2023-05-19,1800081,1800086,2419.0
2023-05-20,1800081,1800086,2417.0
2023-05-21,1800081,1800086,2795.0
2023-05-22,1800081,1800086,2500.0
2023-05-23,1800081,1800086,2647.0
2023-05-24,1800081,1800086,2853.0
2023-05-25,1800081,1800086,2365.0
2023-05-26,1800081,1800086,2555.0
2023-05-27,1800081,1800086,2802.0
2023-05-28,1800081,1800086,2929.0
2023-05-29,1800081,1800086,2785.0
2023-05-30,1800081,1800086,2859.0
2023-05-31,1800081,1800086,2898.0
2023-06-01,1800081,1800086,2603.0
2023-06-02,1800081,1800086,2223.0
2023-06-03,1800081,1800086,2749.0
2023-06-04,1800081,1800086,3704.0
2023-06-05,1800081,1800086,2802.0
2023-06-06,1800081,1800086,2743.0
2023-06-07,1800081,1800086,2691.0
2023-06-08,1800081,1800086,2808.0
2023-06-09,1800081,1800086,2573.0
2023-06-10,1800081,1800086,2887.0
2023-06-11,1800081,1800086,2608.0
2023-06-12,1800081,1800086,2841.0
2023-06-13,1800081,1800086,2886.0
2023-06-14,1800081,1800086,2617.0
2023-06-15,1800081,1800086,2568.0
2023-06-16,1800081,1800086,2657.0
2023-06-17,1800081,1800086,2908.0
2023-06-18,1800081,1800086,3194.0
2023-06-19,1800081,1800086,3053.0
2023-06-20,1800081,1800086,2896.0
2023-06-21,1800081,1800086,2823.0
2023-06-22,1800081,1800086,2712.0
2023-06-23,1800081,1800086,2479.0
2023-06-24,1800081,1800086,2855.0
2023-06-25,1800081,1800086,3203.0
2023-06-26,1800081,1800086,3168.0
2023-06-27,1800081,1800086,3036.0
2023-06-28,1800081,1800086,3064.0
2023-06-29,1800081,1800086,2418.0
2023-06-30,1800081,1800086,2437.0
2023-07-01,1800081,1800086,2621.0
2023-07-02,1800081,1800086,2224.0
2023-07-03,1800081,1800086,2010.0
2023-07-04,1800081,1800086,2156.0
2023-07-05,1800081,1800086,1962.0
2023-07-06,1800081,1800086,1831.0
2023-07-07,1800081,1800086,1879.0
2023-07-08,1800081,1800086,1852.0
2023-07-09,1800081,1800086,2130.0
2023-07-10,1800081,1800086,2101.0
2023-07-11,1800081,1800086,2323.0
2023-07-12,1800081,1800086,2336.0
2023-07-13,1800081,1800086,2085.0
2023-07-14,1800081,1800086,2370.0
2023-07-15,1800081,1800086,2256.0
2023-07-16,1800081,1800086,2800.0
2023-07-17,1800081,1800086,2761.0
2023-07-18,1800081,1800086,2409.0
2023-07-19,1800081,1800086,2161.0
2023-07-20,1800081,1800086,1955.0
2023-07-21,1800081,1800086,2174.0
2023-07-22,1800081,1800086,2372.0
2023-07-23,1800081,1800086,2520.0
2023-07-24,1800081,1800086,2753.0
2023-07-25,1800081,1800086,2759.0
2023-07-26,1800081,1800086,2679.0
2023-07-27,1800081,1800086,2334.0
2023-07-28,1800081,1800086,2772.0
2023-07-29,1800081,1800086,2535.0
2023-07-30,1800081,1800086,2612.0
2023-07-31,1800081,1800086,3006.0
2023-04-01,1800086,1800081,1794.0
2023-04-02,1800086,1800081,1792.0
2023-04-03,1800086,1800081,2048.0
2023-04-04,1800086,1800081,1645.0
2023-04-05,1800086,1800081,1781.0
2023-04-06,1800086,1800081,1567.0
2023-04-07,1800086,1800081,1691.0
2023-04-08,1800086,1800081,1418.0
2023-04-09,1800086,1800081,1876.0
2023-04-10,1800086,1800081,1876.0
2023-04-11,1800086,1800081,1658.0
2023-04-12,1800086,1800081,1769.0
2023-04-13,1800086,1800081,1491.0
2023-04-14,1800086,1800081,1633.0
2023-04-15,1800086,1800081,1533.0
2023-04-16,1800086,1800081,1787.0
2023-04-17,1800086,1800081,1863.0
2023-04-18,1800086,1800081,1606.0
2023-04-19,1800086,1800081,1702.0
2023-04-20,1800086,1800081,1548.0
2023-04-21,1800086,1800081,1737.0
2023-04-22,1800086,1800081,1559.0
2023-04-23,1800086,1800081,1614.0
2023-04-24,1800086,1800081,2078.0
2023-04-25,1800086,1800081,1607.0
2023-04-26,1800086,1800081,1655.0
2023-04-27,1800086,1800081,1598.0
2023-04-28,1800086,1800081,1825.0
2023-04-29,1800086,1800081,1986.0
2023-04-30,1800086,1800081,2046.0
2023-05-01,1800086,1800081,2306.0
2023-05-02,1800086,1800081,2291.0
2023-05-03,1800086,1800081,2913.0
2023-05-04,1800086,1800081,2955.0
2023-05-05,1800086,1800081,3234.0
2023-05-06,1800086,1800081,3384.0
2023-05-07,1800086,1800081,2987.0
2023-05-08,1800086,1800081,2502.0
2023-05-09,1800086,1800081,1854.0
2023-05-10,1800086,1800081,1425.0
2023-05-11,1800086,1800081,1337.0
2023-05-12,1800086,1800081,1498.0
2023-05-13,1800086,1800081,1454.0
2023-05-14,1800086,1800081,1445.0
2023-05-15,1800086,1800081,1530.0
2023-05-16,1800086,1800081,1576.0
2023-05-17,1800086,1800081,1401.0
2023-05-18,1800086,1800081,1178.0
2023-05-19,1800086,1800081,1362.0
2023-05-20,1800086,1800081,1436.0
2023-05-21,1800086,1800081,1373.0
2023-05-22,1800086,1800081,1641.0
2023-05-23,1800086,1800081,1474.0
2023-05-24,1800086,1800081,1466.0
2023-05-25,1800086,1800081,1306.0
2023-05-26,1800086,1800081,1416.0
2023-05-27,1800086,1800081,1562.0
2023-05-28,1800086,1800081,1588.0
2023-05-29,1800086,1800081,1674.0
2023-05-30,1800086,1800081,1509.0
2023-05-31,1800086,1800081,1404.0
2023-06-01,1800086,1800081,1327.0
2023-06-02,1800086,1800081,1219.0
2023-06-03,1800086,1800081,1425.0
2023-06-04,1800086,1800081,1666.0
2023-06-05,1800086,1800081,1708.0
2023-06-06,1800086,1800081,1430.0
2023-06-07,1800086,1800081,1531.0
2023-06-08,1800086,1800081,1451.0
2023-06-09,1800086,1800081,1444.0
2023-06-10,1800086,1800081,1319.0
2023-06-11,1800086,1800081,1488.0
2023-06-12,1800086,1800081,1665.0
2023-06-13,1800086,1800081,1488.0
2023-06-14,1800086,1800081,1311.0
2023-06-15,1800086,1800081,1266.0
2023-06-16,1800086,1800081,1192.0
2023-06-17,1800086,1800081,1427.0
2023-06-18,1800086,1800081,1597.0
2023-06-19,1800086,1800081,2140.0
2023-06-20,1800086,1800081,1688.0
2023-06-21,1800086,1800081,1412.0
2023-06-22,1800086,1800081,1516.0
2023-06-23,1800086,1800081,1421.0
2023-06-24,1800086,1800081,1492.0
2023-06-25,1800086,1800081,1605.0
2023-06-26,1800086,1800081,1734.0
2023-06-27,1800086,1800081,1836.0
2023-06-28,1800086,1800081,1564.0
2023-06-29,1800086,1800081,1303.0
2023-06-30,1800086,1800081,1295.0
2023-07-01,1800086,1800081,1304.0
2023-07-02,1800086,1800081,910.0
2023-07-03,1800086,1800081,1286.0
2023-07-04,1800086,1800081,1134.0
2023-07-05,1800086,1800081,1010.0
2023-07-06,1800086,1800081,917.0
2023-07-07,1800086,1800081,1062.0
2023-07-08,1800086,1800081,953.0
2023-07-09,1800086,1800081,1175.0
2023-07-10,1800086,1800081,1215.0
2023-07-11,1800086,1800081,1056.0
2023-07-12,1800086,1800081,1092.0
2023-07-13,1800086,1800081,1097.0
2023-07-14,1800086,1800081,1143.0
2023-07-15,1800086,1800081,1233.0
2023-07-16,1800086,1800081,1299.0
2023-07-17,1800086,1800081,1460.0
2023-07-18,1800086,1800081,1573.0
2023-07-19,1800086,1800081,1156.0
2023-07-20,1800086,1800081,1030.0
2023-07-21,1800086,1800081,952.0
2023-07-22,1800086,1800081,1042.0
2023-07-23,1800086,1800081,1142.0
2023-07-24,1800086,1800081,1233.0
2023-07-25,1800086,1800081,1296.0
2023-07-26,1800086,1800081,1148.0
2023-07-27,1800086,1800081,1062.0
2023-07-28,1800086,1800081,1194.0
2023-07-29,1800086,1800081,1121.0
2023-07-30,1800086,1800081,1174.0
2023-07-31,1800086,1800081,1426.0
2023-04-01,1800086,1800091,3110.0
2023-04-02,1800086,1800091,3145.0
2023-04-03,1800086,1800091,3114.0
2023-04-04,1800086,1800091,2877.0
2023-04-05,1800086,1800091,3117.0
2023-04-06,1800086,1800091,2744.0
2023-04-07,1800086,1800091,2596.0
2023-04-08,1800086,1800091,2609.0
2023-04-09,1800086,1800091,2970.0
2023-04-10,1800086,1800091,2676.0
2023-04-11,1800086,1800091,2636.0
2023-04-12,1800086,1800091,2793.0
2023-04-13,1800086,1800091,2856.0
2023-04-14,1800086,1800091,2539.0
2023-04-15,1800086,1800091,2547.0
2023-04-16,1800086,1800091,2938.0
2023-04-17,1800086,1800091,2885.0
2023-04-18,1800086,1800091,2880.0
2023-04-19,1800086,1800091,2922.0
2023-04-20,1800086,1800091,2835.0
2023-04-21,1800086,1800091,2818.0
2023-04-22,1800086,1800091,2876.0
2023-04-23,1800086,1800091,3099.0
2023-04-24,1800086,1800091,3307.0
2023-04-25,1800086,1800091,2846.0
2023-04-26,1800086,1800091,2825.0
2023-04-27,1800086,1800091,3042.0
2023-04-28,1800086,1800091,3214.0
2023-04-29,1800086,1800091,3635.0
2023-04-30,1800086,1800091,3839.0
2023-05-01,1800086,1800091,3665.0
2023-05-02,1800086,1800091,4323.0
2023-05-03,1800086,1800091,5316.0
2023-05-04,1800086,1800091,5570.0
2023-05-05,1800086,1800091,4195.0
2023-05-06,1800086,1800091,3692.0
2023-05-07,1800086,1800091,3187.0
2023-05-08,1800086,1800091,3304.0
2023-05-09,1800086,1800091,3063.0
2023-05-10,1800086,1800091,2652.0
2023-05-11,1800086,1800091,2589.0
2023-05-12,1800086,1800091,2508.0
2023-05-13,1800086,1800091,2408.0
2023-05-14,1800086,1800091,2436.0
2023-05-15,1800086,1800091,2471.0
2023-05-16,1800086,1800091,2761.0
2023-05-17,1800086,1800091,2708.0
2023-05-18,1800086,1800091,2443.0
2023-05-19,1800086,1800091,2362.0
2023-05-20,1800086,1800091,2364.0
2023-05-21,1800086,1800091,2644.0
2023-05-22,1800086,1800091,2384.0
2023-05-23,1800086,1800091,2579.0
2023-05-24,1800086,1800091,2775.0
2023-05-25,1800086,1800091,2286.0
2023-05-26,1800086,1800091,2475.0
2023-05-27,1800086,1800091,2757.0
2023-05-28,1800086,1800091,2796.0
2023-05-29,1800086,1800091,2640.0
2023-05-30,1800086,1800091,2786.0
2023-05-31,1800086,1800091,2837.0
2023-06-01,1800086,1800091,2520.0
2023-06-02,1800086,1800091,2177.0
2023-06-03,1800086,1800091,2706.0
2023-06-04,1800086,1800091,3570.0
2023-06-05,1800086,1800091,2711.0
2023-06-06,1800086,1800091,2675.0
2023-06-07,1800086,1800091,2618.0
2023-06-08,1800086,1800091,2749.0
2023-06-09,1800086,1800091,2515.0
2023-06-10,1800086,1800091,2832.0
2023-06-11,1800086,1800091,2583.0
2023-06-12,1800086,1800091,2795.0
2023-06-13,1800086,1800091,2822.0
2023-06-14,1800086,1800091,2551.0
2023-06-15,1800086,1800091,2497.0
2023-06-16,1800086,1800091,2575.0
2023-06-17,1800086,1800091,2788.0
2023-06-18,1800086,1800091,3110.0
2023-06-19,1800086,1800091,2944.0
2023-06-20,1800086,1800091,2844.0
2023-06-21,1800086,1800091,2772.0
2023-06-22,1800086,1800091,2668.0
2023-06-23,1800086,1800091,2408.0
2023-06-24,1800086,1800091,2801.0
2023-06-25,1800086,1800091,3123.0
2023-06-26,1800086,1800091,3111.0
2023-06-27,1800086,1800091,2977.0
2023-06-28,1800086,1800091,3018.0
2023-06-29,1800086,1800091,2381.0
2023-06-30,1800086,1800091,2395.0
2023-07-01,1800086,1800091,2541.0
2023-07-02,1800086,1800091,2170.0
2023-07-03,1800086,1800091,1980.0
2023-07-04,1800086,1800091,2117.0
2023-07-05,1800086,1800091,1930.0
2023-07-06,1800086,1800091,1788.0
2023-07-07,1800086,1800091,1863.0
2023-07-08,1800086,1800091,1838.0
2023-07-09,1800086,1800091,2093.0
2023-07-10,1800086,1800091,2053.0
2023-07-11,1800086,1800091,2276.0
2023-07-12,1800086,1800091,2260.0
2023-07-13,1800086,1800091,2064.0
2023-07-14,1800086,1800091,2353.0
2023-07-15,1800086,1800091,2238.0
2023-07-16,1800086,1800091,2768.0
2023-07-17,1800086,1800091,2706.0
2023-07-18,1800086,1800091,2373.0
2023-07-19,1800086,1800091,2097.0
2023-07-20,1800086,1800091,1897.0
2023-07-21,1800086,1800091,2114.0
2023-07-22,1800086,1800091,2326.0
2023-07-23,1800086,1800091,2462.0
2023-07-24,1800086,1800091,2729.0
2023-07-25,1800086,1800091,2687.0
2023-07-26,1800086,1800091,2640.0
2023-07-27,1800086,1800091,2282.0
2023-07-28,1800086,1800091,2689.0
2023-07-29,1800086,1800091,2479.0
2023-07-30,1800086,1800091,2606.0
2023-07-31,1800086,1800091,2944.0
2023-04-01,1800091,1800086,1661.0
2023-04-02,1800091,1800086,1708.0
2023-04-03,1800091,1800086,1964.0
2023-04-04,1800091,1800086,1528.0
2023-04-05,1800091,1800086,1704.0
2023-04-06,1800091,1800086,1512.0
2023-04-07,1800091,1800086,1606.0
2023-04-08,1800091,1800086,1311.0
2023-04-09,1800091,1800086,1759.0
2023-04-10,1800091,1800086,1771.0
2023-04-11,1800091,1800086,1595.0
2023-04-12,1800091,1800086,1683.0
2023-04-13,1800091,1800086,1431.0
2023-04-14,1800091,1800086,1549.0
2023-04-15,1800091,1800086,1404.0
2023-04-16,1800091,1800086,1718.0
2023-04-17,1800091,1800086,1715.0
2023-04-18,1800091,1800086,1545.0
2023-04-19,1800091,1800086,1604.0
2023-04-20,1800091,1800086,1465.0
2023-04-21,1800091,1800086,1640.0
2023-04-22,1800091,1800086,1454.0
2023-04-23,1800091,1800086,1551.0
2023-04-24,1800091,1800086,1991.0
2023-04-25,1800091,1800086,1521.0
2023-04-26,1800091,1800086,1576.0
2023-04-27,1800091,1800086,1534.0
2023-04-28,1800091,1800086,1702.0
2023-04-29,1800091,1800086,1851.0
2023-04-30,1800091,1800086,1961.0
2023-05-01,1800091,1800086,2220.0
2023-05-02,1800091,1800086,2207.0
2023-05-03,1800091,1800086,2765.0
2023-05-04,1800091,1800086,2808.0
2023-05-05,1800091,1800086,3104.0
2023-05-06,1800091,1800086,3256.0
2023-05-07,1800091,1800086,2955.0
2023-05-08,1800091,1800086,2396.0
2023-05-09,1800091,1800086,1758.0
2023-05-10,1800091,1800086,1317.0
2023-05-11,1800091,1800086,1289.0
2023-05-12,1800091,1800086,1418.0
2023-05-13,1800091,1800086,1379.0
2023-05-14,1800091,1800086,1373.0
2023-05-15,1800091,1800086,1461.0
2023-05-16,1800091,1800086,1516.0
2023-05-17,1800091,1800086,1277.0
2023-05-18,1800091,1800086,1101.0
2023-05-19,1800091,1800086,1273.0
2023-05-20,1800091,1800086,1361.0
2023-05-21,1800091,1800086,1293.0
2023-05-22,1800091,1800086,1582.0
2023-05-23,1800091,1800086,1363.0
2023-05-24,1800091,1800086,1415.0
2023-05-25,1800091,1800086,1222.0
2023-05-26,1800091,1800086,1315.0
2023-05-27,1800091,1800086,1453.0
2023-05-28,1800091,1800086,1470.0
2023-05-29,1800091,1800086,1572.0
2023-05-30,1800091,1800086,1425.0
2023-05-31,1800091,1800086,1321.0
2023-06-01,1800091,1800086,1252.0
2023-06-02,1800091,1800086,1119.0
2023-06-03,1800091,1800086,1367.0
2023-06-04,1800091,1800086,1629.0
2023-06-05,1800091,1800086,1603.0
2023-06-06,1800091,1800086,1336.0
2023-06-07,1800091,1800086,1462.0
2023-06-08,1800091,1800086,1372.0
2023-06-09,1800091,1800086,1338.0
2023-06-10,1800091,1800086,1263.0
2023-06-11,1800091,1800086,1398.0
2023-06-12,1800091,1800086,1567.0
2023-06-13,1800091,1800086,1403.0
2023-06-14,1800091,1800086,1249.0
2023-06-15,1800091,1800086,1213.0
2023-06-16,1800091,1800086,1132.0
2023-06-17,1800091,1800086,1318.0
2023-06-18,1800091,1800086,1513.0
2023-06-19,1800091,1800086,2052.0
2023-06-20,1800091,1800086,1606.0
2023-06-21,1800091,1800086,1321.0
2023-06-22,1800091,1800086,1401.0
2023-06-23,1800091,1800086,1351.0
2023-06-24,1800091,1800086,1420.0
2023-06-25,1800091,1800086,1509.0
2023-06-26,1800091,1800086,1634.0
2023-06-27,1800091,1800086,1646.0
2023-06-28,1800091,1800086,1476.0
2023-06-29,1800091,1800086,1162.0
2023-06-30,1800091,1800086,1217.0
2023-07-01,1800091,1800086,1221.0
2023-07-02,1800091,1800086,859.0
2023-07-03,1800091,1800086,1233.0
2023-07-04,1800091,1800086,1050.0
2023-07-05,1800091,1800086,937.0
2023-07-06,1800091,1800086,886.0
2023-07-07,1800091,1800086,974.0
2023-07-08,1800091,1800086,897.0
2023-07-09,1800091,1800086,1124.0
2023-07-10,1800091,1800086,1133.0
2023-07-11,1800091,1800086,982.0
2023-07-12,1800091,1800086,1034.0
2023-07-13,1800091,1800086,1034.0
2023-07-14,1800091,1800086,1073.0
2023-07-15,1800091,1800086,1133.0
2023-07-16,1800091,1800086,1220.0
2023-07-17,1800091,1800086,1366.0
2023-07-18,1800091,1800086,1534.0
2023-07-19,1800091,1800086,1097.0
2023-07-20,1800091,1800086,968.0
2023-07-21,1800091,1800086,927.0
2023-07-22,1800091,1800086,1008.0
2023-07-23,1800091,1800086,1075.0
2023-07-24,1800091,1800086,1178.0
2023-07-25,1800091,1800086,1233.0
2023-07-26,1800091,1800086,1079.0
2023-07-27,1800091,1800086,983.0
2023-07-28,1800091,1800086,1140.0
2023-07-29,1800091,1800086,1052.0
2023-07-30,1800091,1800086,1120.0
2023-07-31,1800091,1800086,1358.0
2023-04-01,1800091,1800096,2732.0
2023-04-02,1800091,1800096,2684.0
2023-04-03,1800091,1800096,2538.0
2023-04-04,1800091,1800096,2417.0
2023-04-05,1800091,1800096,2577.0
2023-04-06,1800091,1800096,2240.0
2023-04-07,1800091,1800096,2192.0
2023-04-08,1800091,1800096,2212.0
2023-04-09,1800091,1800096,2485.0
2023-04-10,1800091,1800096,2135.0
2023-04-11,1800091,1800096,2214.0
2023-04-12,1800091,1800096,2396.0
2023-04-13,1800091,1800096,2397.0
2023-04-14,1800091,1800096,2124.0
2023-04-15,1800091,1800096,2219.0
2023-04-16,1800091,1800096,2421.0
2023-04-17,1800091,1800096,2314.0
2023-04-18,1800091,1800096,2460.0
2023-04-19,1800091,1800096,2509.0
2023-04-20,1800091,1800096,2331.0
2023-04-21,1800091,1800096,2318.0
2023-04-22,1800091,1800096,2330.0
2023-04-23,1800091,1800096,2608.0
2023-04-24,1800091,1800096,2720.0
2023-04-25,1800091,1800096,2252.0
2023-04-26,1800091,1800096,2377.0
2023-04-27,1800091,1800096,2511.0
2023-04-28,1800091,1800096,2633.0
2023-04-29,1800091,1800096,3081.0
2023-04-30,1800091,1800096,3185.0
2023-05-01,1800091,1800096,3070.0
2023-05-02,1800091,1800096,3645.0
2023-05-03,1800091,1800096,4573.0
2023-05-04,1800091,1800096,4630.0
2023-05-05,1800091,1800096,3485.0
2023-05-06,1800091,1800096,2998.0
2023-05-07,1800091,1800096,2621.0
2023-05-08,1800091,1800096,2779.0
2023-05-09,1800091,1800096,2523.0
2023-05-10,1800091,1800096,2190.0
2023-05-11,1800091,1800096,2157.0
2023-05-12,1800091,1800096,2164.0
2023-05-13,1800091,1800096,2065.0
2023-05-14,1800091,1800096,1996.0
2023-05-15,1800091,1800096,2011.0
2023-05-16,1800091,1800096,2279.0
2023-05-17,1800091,1800096,2168.0
2023-05-18,1800091,1800096,2007.0
